string_id,source_zh,tokenized_zh,module_tag,module_confidence,max_len_target,len_tier,source_locale,placeholder_flags,status,is_empty_source,is_long_text,target_text
854,潜伏于地龙洞隐之里的初代万蛇，支配地下世界的隐密之王！万蛇的体型巨大，速度却异常迅捷，攻击力惊人。在忍界大战中被大蛇丸召唤出来，与自来也的文太，纲手的蛞蝓一起屡立战功，可以说他们三人能被称为“传说三忍”都离不开这三头强力通灵兽的帮助。万蛇的性格极其傲慢嗜血，据说每次被大蛇丸召唤都会要求其献上100人的活祭作贡品。强大的同时也是邪恶的化身。,潜伏于地龙洞隐之里的初代万蛇，支配地下世界的隐密之王！万蛇的体型巨大，速度却异常迅捷，攻击力惊人。在忍界大战中被大蛇丸召唤出来，与自来也的文太，纲手的蛞蝓一起屡立战功，可以说他们三人能被称为“传说三忍”都离不开这三头强力通灵兽的帮助。万蛇的性格极其傲慢嗜血，据说每次被大蛇丸召唤都会要求其献上100人的活祭作贡品。强大的同时也是邪恶的化身。,skill_desc,0.8,367,L,zh-CN,count=0,ok,False,False,"Восьмиглавый змей, обитающий в скрытой деревне Земляного дракона, — скрытный король, властвующий подземным миром! Восьмиглавый змей обладает огромными размерами, но при этом движется с необычайной скоростью и наносит ужасающий урон. Во время Четвёртой мировой войны ниндзя был призван Орочимару и вместе с Гамабунтаем Дзирайи и слизняком Цунаде неоднократно совершал боевые подвиги. Можно сказать, что «Легендарные три ниндзя» получили свой статус во многом благодаря помощи этих трёх мощных призываемых зверей. Восьмиглавый змей отличается крайней гордыней и кровожадностью; говорят, что каждый раз при призыве Орочимару он требует в качестве жертвы 100 живых людей. Он столь же могущественен, сколь и зловещ."
855,从湿骨林祖师蛞蝓仙人身体中分出的分裂体。因为具有分裂的能力，成群结队出现的它们通常很难被人分清彼此，所以多以「蛞蝓」统称，但被纲手通灵出来的蛞蝓真名其实是「活蝓」。忍界大战中与蛤蟆文太，万蛇一起助力三忍驰骋沙场屡立战功。其能力可以大量分裂后附着在伤者身上进行大规模的治疗，属于后勤部队的同时其使用的酸液攻击同样杀伤力不容小觑。只是性格温柔的活蝓很少主动展开攻击，相比之下它更希望能够为人治愈伤口，抚平疼痛。,从湿骨林祖师蛞蝓仙人身体中分出的分裂体。因为具有分裂的能力，成群结队出现的它们通常很难被人分清彼此，所以多以「蛞蝓」统称，但被纲手通灵出来的蛞蝓真名其实是「活蝓」。忍界大战中与蛤蟆文太，万蛇一起助力三忍驰骋沙场屡立战功。其能力可以大量分裂后附着在伤者身上进行大规模的治疗，属于后勤部队的同时其使用的酸液攻击同样杀伤力不容小觑。只是性格温柔的活蝓很少主动展开攻击，相比之下它更希望能够为人治愈伤口，抚平疼痛。,skill_desc,0.8,438,L,zh-CN,count=0,ok,False,True,"Отделение, выделившееся из тела Катцую, Мудреца из Влажной костяной деревни. Благодаря способности к делению, появляясь группами, их часто сложно различить, поэтому их обычно называют одним словом «слизняк», однако настоящее имя слизняка, призванного Цунаде, — «Катцую». Во время Четвёртой мировой войны ниндзя вместе с Гамабунтаем и Восьмиглавым змеем помогал трём легендарным ниндзя совершать боевые подвиги. Катцую способна делиться на множество частей, прикрепляться к раненым и проводить масштабное лечение, являясь тыловой поддержкой, однако её кислотные атаки также обладают значительной разрушительной силой. Однако добрый по характеру Катцую редко инициирует атаки, предпочитая исцелять раны и облегчать боль."
856,佩恩六道当中畜生道所使用的众多通灵兽之一，也是最为特殊的一个。与畜生道其他攻击能力惊人的通灵兽不同，石熊猫只有单纯的防御能力。然而其坚硬的石质皮肤在防御方面却是能与传说中的尾兽守鹤相媲美。任何常规的忍术都不可能击破它的防御，因此毫无进攻能力的它才会被,佩恩六道当中畜生道所使用的众多通灵兽之一，也是最为特殊的一个。与畜生道其他攻击能力惊人的通灵兽不同，石熊猫只有单纯的防御能力。然而其坚硬的石质皮肤在防御方面却是能与传说中的尾兽守鹤相媲美。任何常规的忍术都不可能击破它的防御，因此毫无进攻能力的它才会被,skill_desc,0.8,270,L,zh-CN,count=0,ok,False,False,"Один из многих призываемых зверей, используемых Путём животных среди Шести Путей Пейна, и самый необычный из них. В отличие от других призываемых зверей Пути животных с устрашающей атакующей мощью, каменный панда обладает только чистой защитой. Однако его твёрдая каменная кожа в плане защиты может сравниться с легендарным хвостатым зверем Шукаку. Никакое обычное ниндзюцу не способно пробить его оборону, поэтому несмотря на полное отсутствие атакующих способностей, он был"
859,雨隐村前任首领山椒鱼半藏的通灵兽。是与那个被称为半神的男人比肩，站在忍界大战顶峰的传奇忍兽。山椒鱼能喷吐大范围的毒雾，笼罩整个战场。身中山椒鱼之毒若是自身实力较弱便会当场毙命，即便是影级强者也很可能会失去战斗能力。可以说半藏能威震忍界，山椒鱼的实力有着很大的功劳。而山椒鱼作为远古的生物，即便是对上传说中的尾兽也有一战之力。,雨隐村前任首领山椒鱼半藏的通灵兽。是与那个被称为半神的男人比肩，站在忍界大战顶峰的传奇忍兽。山椒鱼能喷吐大范围的毒雾，笼罩整个战场。身中山椒鱼之毒若是自身实力较弱便会当场毙命，即便是影级强者也很可能会失去战斗能力。可以说半藏能威震忍界，山椒鱼的实力有着很大的功劳。而山椒鱼作为远古的生物，即便是对上传说中的尾兽也有一战之力。,dialogue,0.85,349,L,zh-CN,count=0,llm_tagged,False,False,"Призываемый зверь Саншоу Ханзо, бывшего лидера деревни Амегакуре. Это легендарный боевой зверь, стоящий на вершине Четвёртой мировой войны ниндзя и сравнимый с человеком, называемым полубогом. Саншоу способен выпускать обширное облако ядовитого тумана, покрывающего весь боевой район. Те, кто вдохнул яд Саншоу, при недостаточной силе погибают на месте, а даже ниндзя уровня Кагэ могут потерять боеспособность. Можно сказать, что способность Саншоу сыграла огромную роль в том, что Ханзо мог устрашать весь ниндзя-мир. Как древнее существо, Саншоу способен противостоять даже легендарным хвостатым зверям."
860,妙木山隐之里的蛤蟆龙，喜欢零食的可爱小蛤蟆。与哥哥蛤蟆吉不同，作为蛤蟆老大文太的次子，龙似乎并没有从他那里继承到太多才能，反而时常因为迟钝和缺乏危机感而陷入危险之中。过于天然的性格或许让他并不适合成为一名优秀的战士，但他却并非毫无战斗力，他能够与鸣人配合使用风遁·蛤蟆铁炮等仙术。若是他能够认真起来，也是相当可靠的存在。,妙木山隐之里的蛤蟆龙，喜欢零食的可爱小蛤蟆。与哥哥蛤蟆吉不同，作为蛤蟆老大文太的次子，龙似乎并没有从他那里继承到太多才能，反而时常因为迟钝和缺乏危机感而陷入危险之中。过于天然的性格或许让他并不适合成为一名优秀的战士，但他却并非毫无战斗力，他能够与鸣人配合使用风遁·蛤蟆铁炮等仙术。若是他能够认真起来，也是相当可靠的存在。,item_desc,0.8,345,L,zh-CN,count=0,ok,False,False,"Жаба Рю из скрытой деревни Мокушугакуре. Милая маленькая жаба, которая любит закуски. В отличие от своего старшего брата Гамакичи, Рю, будучи вторым сыном главы жаб Гамабунтаку, похоже, не унаследовал много талантов. Вместо этого он часто попадает в опасные ситуации из-за своей медлительности и отсутствия чувства опасности. Его чрезмерно наивный характер может не делать его отличным воином, но он далеко не беспомощен в бою. Он может использовать сенджутсу вместе с Наруто, такие как Фудон: Гама Тэппо. Если он серьёзно отнесётся к делу, он станет весьма надёжным союзником."
861,卡卡西的通灵兽八忍犬之首。虽说在八忍犬中帕克的战斗力可能是最为弱小的，但它出色的头脑，让他足以担任忍犬的领头。帕克不但精通人类语言，还能与其他动物沟通，收集情报。配合他本身惊人的嗅觉帕克十分擅长追踪搜寻。曾在追回佐助一战中帮助木叶下忍们找到音忍逃离的路线，还能察觉敌人的埋伏帮助小队脱险。有帕克在，无论进行什么任务都能多一份安心。,卡卡西的通灵兽八忍犬之首。虽说在八忍犬中帕克的战斗力可能是最为弱小的，但它出色的头脑，让他足以担任忍犬的领头。帕克不但精通人类语言，还能与其他动物沟通，收集情报。配合他本身惊人的嗅觉帕克十分擅长追踪搜寻。曾在追回佐助一战中帮助木叶下忍们找到音忍逃离的路线，还能察觉敌人的埋伏帮助小队脱险。有帕克在，无论进行什么任务都能多一份安心。,item_desc,0.95,356,L,zh-CN,count=0,llm_tagged,False,False,"Лидер восьми ниндзя-собак, призываемых Какаши. Хотя боевая мощь Пака среди восьми ниндзя-собак может быть самой слабой, его выдающийся интеллект позволяет ему быть лидером стаи. Пак не только свободно говорит на человеческом языке, но и может общаться с другими животными и собирать информацию. Благодаря своему исключительному обонянию Пак отлично справляется с отслеживанием и поиском. Он помог генинам Листопада найти маршрут побега звуковых ниндзя во время миссии по возвращению Саске и может обнаруживать засады врагов, помогая команде избежать опасности. С Паком рядом любая миссия становится намного безопаснее."
870,通灵兽总星级12星解锁,通灵兽总星级12星解锁,ui_label,0.92,22,M,zh-CN,count=0,llm_tagged,False,False,Разблокируется при общей звёздности призываемых существ 12 звёзд
871,通灵兽总星级30星解锁,通灵兽总星级30星解锁,ui_label,0.92,22,M,zh-CN,count=0,llm_tagged,False,False,Разблокируется при общей звёздности призываемых существ 30 звёзд
872,通灵兽总星级60星解锁,通灵兽总星级60星解锁,ui_label,0.92,22,M,zh-CN,count=0,llm_tagged,False,False,Разблокируется при общей звёздности призываемых существ 60 звёзд
873,通灵兽总星级90星解锁,通灵兽总星级90星解锁,ui_label,0.92,22,M,zh-CN,count=0,llm_tagged,False,False,Разблокируется при общей звёздности призываемых существ 90 звёзд
800001,通关{0}层解锁,通关⟦PH_1⟧层解锁,system_notice,0.88,14,S,zh-CN,count=1,llm_tagged,False,False,Разблокируется при прохождении уровня ⟦PH_1⟧
901,水系,水系,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Водяной тип
902,风系,风系,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Ветряной тип
903,火系,火系,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Огненный тип
904,仙系,仙系,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Бессмертный
905,魔系,魔系,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Магический
906,攻击,攻击,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Атака
907,防御,防御,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Защита
908,医术,医术,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Исцеление
909,暴击,暴击,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Крит
910,水愈,水愈,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Водное исцеление
911,崩坏,崩坏,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Разрушение
912,灼燃,灼燃,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Ожог
913,逢生,逢生,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Возрождение
914,霞幕,霞幕,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Завеса Сумерек
915,复仇,复仇,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Возмездие
916,蓄势,蓄势,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Накопление Силы
917,伤刃,伤刃,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Клинок Раны
918,物攻推荐,物攻推荐,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Рекомендация для физ. атаки
919,法攻推荐,法攻推荐,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Рекомендация для магии
920,肉盾推荐,肉盾推荐,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Рекомендация для танка
921,自选精粹,自选精粹,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Выбираемая Эссенция
922,辅助推荐,辅助推荐,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Рекомендация для поддержки
923,强力辅助,强力辅助,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Мощная Поддержка
924,高防前排,高防前排,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Высокая защита в авангарде
925,强力输出,强力输出,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Мощный урон
926,速升六星,速升六星,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Быстрое повышение до 6 звёзд
1001,金币采集,金币采集,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Сбор золотых монет
1003,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1005,探宝行动,探宝行动,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Поиск сокровищ
1008,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1013,救援行动,救援行动,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасательная операция
1015,晓组织对抗,晓组织对抗,ui_label,0.85,10,S,zh-CN,count=0,llm_tagged,False,False,Противостояние организации Акацуки
1016,雾隐迷幻,雾隐迷幻,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Туманная иллюзия
1018,木叶试炼,木叶试炼,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Испытание Листовой деревни
1022,火影考核,火影考核,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Экзамен Хокаге
1023,绝密委托,绝密委托,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Секретное задание
1024,仙法之道,仙法之道,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Путь магии мудрецов
1025,晓组织清灭,晓组织清灭,ui_label,0.85,10,S,zh-CN,count=0,llm_tagged,False,False,Уничтожение организации Акацки
1026,雾隐暗杀,雾隐暗杀,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Убийца из Туманной деревни
1027,沙漠风暴,沙漠风暴,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Песчаная буря
1028,忍者集结,忍者集结,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Сбор ниндзя
1045,地下密藏,地下密藏,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Подземное хранилище
1046,隐秘行动,隐秘行动,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Секретная операция
1047,忍玉收购,忍玉收购,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Закупка ниндзя-камней
1062,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1067,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1118,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1123,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1174,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1179,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1219,影级试炼,影级试炼,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Испытание теней
1232,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасение ниндзя
1237,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасти Ниндзя
1290,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасти Ниндзя
1295,营救忍者,营救忍者,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Спасти Ниндзя
1337,忍界大战,忍界大战,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Великая война ниндзя
1346,忍玉精炼,忍玉精炼,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Очистка ниндзя-камней
1347,幸运金币,幸运金币,ui_button,0.7,10,S,zh-CN,count=0,ok,False,False,Счастливые золотые монеты
2011,为了获胜我将不择手段,为了获胜我将不择手段,dialogue,0.9,21,S,zh-CN,count=0,llm_tagged,False,False,Я сделаю всё необходимое для победы
2012,让你看看我的全力,让你看看我的全力,dialogue,0.9,16,S,zh-CN,count=0,llm_tagged,False,False,Позволь мне показать вам мою полную силу
2013,为了自己的理想，我有信心在任何战斗中获胜,为了自己的理想，我有信心在任何战斗中获胜,dialogue,0.9,43,M,zh-CN,count=0,llm_tagged,False,False,Ради своей мечты я уверен в победе в любом бою
2021,不能只是受人保护！我也得好好战斗才行！,不能只是受人保护！我也得好好战斗才行！,dialogue,0.9,40,M,zh-CN,count=0,llm_tagged,False,False,Я не могу только получать защиту! Я тоже должен хорошо сражаться!
